"oro_type","term","project","language","article","access","agent","granularity","date","views","year"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-05-01,1426,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-06-01,3882,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-07-01,1181,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-08-01,724,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-09-01,573,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-10-01,642,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-11-01,703,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2023-12-01,694,"2023"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-01-01,1036,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-02-01,715,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-03-01,833,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-04-01,916,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-05-01,881,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-06-01,564,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-07-01,419,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-08-01,865,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-09-01,455,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-10-01,480,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-11-01,573,"2024"
"MRE Ocean","Wave power","wikipedia","it","Energia_del_moto_ondoso","all-access","all-agents","monthly",2024-12-01,601,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2015-10-01,3055,"2015"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2015-11-01,3815,"2015"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2015-12-01,1594,"2015"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-01-01,1457,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-02-01,1710,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-03-01,2617,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-04-01,3092,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-05-01,4069,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-06-01,2928,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-07-01,1612,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-08-01,2490,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-09-01,3139,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-10-01,3217,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-11-01,4113,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2016-12-01,1489,"2016"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-01-01,1404,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-02-01,1441,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-03-01,2564,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-04-01,2148,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-05-01,3676,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-06-01,2556,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-07-01,1249,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-08-01,2560,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-09-01,2656,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-10-01,2497,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-11-01,3022,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2017-12-01,1339,"2017"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-01-01,1021,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-02-01,1175,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-03-01,2154,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-04-01,2131,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-05-01,2916,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-06-01,2430,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-07-01,1209,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-08-01,2452,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-09-01,2412,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-10-01,2724,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-11-01,3188,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2018-12-01,1352,"2018"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-01-01,855,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-02-01,1349,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-03-01,2149,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-04-01,2687,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-05-01,3994,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-06-01,6754,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-07-01,1377,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-08-01,2861,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-09-01,3066,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-10-01,3159,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-11-01,3642,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2019-12-01,1517,"2019"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-01-01,1187,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-02-01,1720,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-03-01,2530,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-04-01,2829,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-05-01,3732,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-06-01,3147,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-07-01,1903,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-08-01,1865,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-09-01,2105,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-10-01,2209,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-11-01,2196,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2020-12-01,1212,"2020"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-01-01,1073,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-02-01,1552,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-03-01,2212,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-04-01,1908,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-05-01,2026,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-06-01,2095,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-07-01,2010,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-08-01,1353,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-09-01,1675,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-10-01,1632,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-11-01,1880,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2021-12-01,861,"2021"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-01-01,829,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-02-01,1075,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-03-01,1475,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-04-01,1169,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-05-01,2048,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-06-01,1597,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-07-01,822,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-08-01,1743,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-09-01,2009,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-10-01,1693,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-11-01,2005,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2022-12-01,714,"2022"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-01-01,606,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-02-01,1147,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-03-01,2316,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-04-01,1579,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-05-01,1903,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-06-01,1490,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-07-01,675,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-08-01,1139,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-09-01,925,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-10-01,1152,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-11-01,1258,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2023-12-01,585,"2023"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-01-01,600,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-02-01,659,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-03-01,955,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-04-01,1143,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-05-01,1044,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-06-01,919,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-07-01,537,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-08-01,823,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-09-01,840,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-10-01,876,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-11-01,718,"2024"
"MRE Ocean","Wave power","wikipedia","pt","Energia_das_ondas","all-access","all-agents","monthly",2024-12-01,553,"2024"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2015-10-01,5458,"2015"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2015-11-01,5222,"2015"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2015-12-01,4240,"2015"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-01-01,5143,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-02-01,6076,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-03-01,4807,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-04-01,4315,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-05-01,4409,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-06-01,3374,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-07-01,3936,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-08-01,13104,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-09-01,4563,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-10-01,6297,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-11-01,5232,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2016-12-01,4081,"2016"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-01-01,4415,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-02-01,4613,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-03-01,5082,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-04-01,4551,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-05-01,4022,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-06-01,3738,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-07-01,3567,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-08-01,3668,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-09-01,3889,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-10-01,4105,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-11-01,4006,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2017-12-01,3419,"2017"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-01-01,4055,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-02-01,3554,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-03-01,3580,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-04-01,3413,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-05-01,3050,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-06-01,2422,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-07-01,2589,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-08-01,2759,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-09-01,3133,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-10-01,3196,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-11-01,3192,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2018-12-01,2926,"2018"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-01-01,3156,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-02-01,2892,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-03-01,3178,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-04-01,3070,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-05-01,3397,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-06-01,2756,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-07-01,2838,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-08-01,3327,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-09-01,3073,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-10-01,3831,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-11-01,3666,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2019-12-01,4262,"2019"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-01-01,3380,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-02-01,3022,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-03-01,2948,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-04-01,3243,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-05-01,3381,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-06-01,2884,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-07-01,2448,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-08-01,2537,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-09-01,2728,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-10-01,2856,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-11-01,2928,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2020-12-01,2803,"2020"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-01-01,2703,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-02-01,2799,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-03-01,3330,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-04-01,2992,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-05-01,2924,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-06-01,2588,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-07-01,2386,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-08-01,2457,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-09-01,2295,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-10-01,2649,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-11-01,2843,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2021-12-01,2204,"2021"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-01-01,2603,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-02-01,2660,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-03-01,3157,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-04-01,2651,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-05-01,3017,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-06-01,2745,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-07-01,2589,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-08-01,2693,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-09-01,2907,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-10-01,2863,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-11-01,3487,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2022-12-01,2472,"2022"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-01-01,3592,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-02-01,2526,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-03-01,2857,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-04-01,2510,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-05-01,2625,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-06-01,2575,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-07-01,2491,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-08-01,2589,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-09-01,2868,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-10-01,3094,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-11-01,2641,"2023"
"MRE Ocean","Osmotic power","wikipedia","en","Osmotic_power","all-access","all-agents","monthly",2023-12-01,2466,"2023"
